67,TEXT_FESGSX001_05443_OLLIER_000_017,紫陽來自納夏，<hex:02100103>帶著東洲奧薩德次大陸的珍奇動物獺獺在各地巡演。
68,TEXT_FESGSX001_05443_OLLIER_000_018,也加上主管和她的家鄉有些因緣，<hex:02100103>這次我們特邀她與獺獺來為嘉年華進行宣傳。<hex:02100103>希望可愛的獺獺能為遊樂場帶來新的客人。
69,TEXT_FESGSX001_05443_OLLIER_000_019,只不過僅她一個人無法同時在城裡各地宣傳，<hex:02100103>所以我們想請靠譜的冒險者也帶著獺獺，<hex:02100103>上街進行宣傳。
70,TEXT_FESGSX001_05443_AJISAI_000_020,您找到幫手了啊！<hex:02100103>太好了！
71,TEXT_FESGSX001_05443_AJISAI_000_021,您好！<hex:02100103>我叫紫陽，這孩子叫獺助，<hex:02100103>萬分感謝您願意幫忙宣傳。
72,TEXT_FESGSX001_05443_AJISAI_000_022,獺助，<hex:022903EB0203>閣下會和我們一起宣傳！<hex:02100103>是不是很期待很興奮啊？
73,TEXT_FESGSX001_05443_USOSUKE_000_023,啾！啾。
74,TEXT_FESGSX001_05443_USOSUKE_000_024,啾！<hex:02100103>啾、啾、啾！
75,TEXT_FESGSX001_05443_AJISAI_000_025,你覺得這位冒險者特別可靠？<hex:02100103>獺助這麼信任第一次見的人，可真是罕見。
76,TEXT_FESGSX001_05443_Q1_000_000,要說什麼？
77,TEXT_FESGSX001_05443_A1_000_001,你能聽懂它說的話？
78,TEXT_FESGSX001_05443_A1_000_002,你能和獺獺對話？
79,TEXT_FESGSX001_05443_A1_000_003,獺獺好可愛……
80,TEXT_FESGSX001_05443_AJISAI_000_026,是的。在我的故鄉，人類與獺獺是朋友。<hex:02100103>我們從小一起長大，十分默契，大致上能理解對方在說什麼。
81,TEXT_FESGSX001_05443_AJISAI_000_027,是吧，是吧！<hex:02100103>這水靈靈的大眼睛和可愛的小尾巴，還有微微傾斜的小腦袋，<hex:02100103>再加上摸起來順順滑滑的後背，簡直是太完美啦！
82,TEXT_FESGSX001_05443_AJISAI_000_028,在我的故鄉，人類與獺獺是朋友。<hex:02100103>我們從小一起長大，十分默契，大致上能理解對方在說什麼。
83,TEXT_FESGSX001_05443_OLLIER_000_029,紫陽小姐在納夏地區開展著獺獺棲息地保護活動。<hex:02100103>本次嘉年華的部分收益也將成為該活動的基金。
84,TEXT_FESGSX001_05443_AJISAI_000_030,沒錯！<hex:02100103>因此我與獺獺會竭盡全力招攬客人的！<hex:02100103>希望您也能爲了獺獺貢獻一份力量！
85,TEXT_FESGSX001_05443_OLLIER_000_031,在宣傳時，希望你也能背上我和紫陽的這種揹包，<hex:02100103>並穿上特別宣傳套裝。<hex:02100103>準備好了就請跟我說一聲。
86,TEXT_FESGSX001_05443_USOSUKE_000_040,啾、啾。<hex:02100103>啾☆
87,TEXT_FESGSX001_05443_AJISAI_000_041,納夏地區的生態環境因帝國與抵抗軍的戰爭而遭到破壞，<hex:02100103>我故鄉村子的附近也是一片荒涼……
88,TEXT_FESGSX001_05443_AJISAI_000_042,金碟遊樂場十分關心我們的情況，<hex:02100103>主管戈德伯特先生更是親自向我們伸出援手，<hex:02100103>提出以這種形式為我們提供資金支援。
89,TEXT_FESGSX001_05443_AJISAI_000_043,戈德伯特先生在修行時曾巡遊世界各地，<hex:02100103>也來我們村子短住過幾天，<hex:02100103>想來也是一種緣分。
90,TEXT_FESGSX001_05443_OLLIER_000_044,你準備好了嗎？<hex:02100103>接下來請背上特製揹包，<hex:02100103>與獺助一起在來生迴廊進行宣傳。
91,TEXT_FESGSX001_05443_AJISAI_000_045,獺助很聰明的，<hex:02100103>它最擅長去人多的地方吸引行人的注意！
92,TEXT_FESGSX001_05443_AJISAI_000_046,不過遺憾的是它不會說話，<hex:02100103>所以請您向它吸引來的人進行宣傳。
93,TEXT_FESGSX001_05443_AJISAI_000_047,我還要和奧利爾說點事，<hex:02100103>之後會和其他的獺獺去現世迴廊進行宣傳。<hex:02100103>我們倆都要加油啊！
94,TEXT_FESGSX001_05443_AJISAI_000_048,獺助，你也要加油！
95,TEXT_FESGSX001_05443_USOSUKE_000_049,啾！
96,TEXT_FESGSX001_05443_OLLIER_000_050,冒險者，<hex:02100103>就拜託你進行宣傳啦！
97,TEXT_FESGSX001_05443_OLLIER_000_053,哎呀，你把宣傳套裝給脫了啊，<hex:02100103>那我再幫你重新穿好。
98,TEXT_FESGSX001_05443_OLLIER_100_053,這宣傳套裝很適合你。<hex:02100103>我幫你整理整理褶皺，<hex:02100103>還請你繼續宣傳啦。
99,TEXT_FESGSX001_05443_USOSUKE_000_054,啾、啾？<hex:02100103>啾！
100,TEXT_FESGSX001_05443_SYSTEM_000_055,在執行該任務時，需要處於變身狀態。<hex:02100103>和奧利爾對話，開始換裝吧！
101,TEXT_FESGSX001_05443_PEOPLEC05443_000_060,哇……太可愛了吧！<hex:02100103>你是從哪裡來的啊？
102,TEXT_FESGSX001_05443_USOSUKE_000_061,啾啾啾，啾！<hex:02100103>啾啾，啾☆
103,TEXT_FESGSX001_05443_PEOPLEC05443_000_062,媽媽，你看那個！好可愛啊！<hex:02100103>它在說什麼啊？
104,TEXT_FESGSX001_05443_PEOPLEC05443_000_063,遊樂場在舉辦金碟嘉年華？<hex:02100103>還有好多可愛的小動物？
105,TEXT_FESGSX001_05443_Q2_000_000,要說什麼？
106,TEXT_FESGSX001_05443_A2_000_001,還能見到可愛的陸行鳥呢
107,TEXT_FESGSX001_05443_A2_000_002,還能見到吉祥物仙人刺呢
108,TEXT_FESGSX001_05443_A2_000_003,還能進行寵物對戰呢
109,TEXT_FESGSX001_05443_PEOPLEC05443_000_064,我想去！我想去！<hex:02100103>媽媽帶我去金碟遊樂場吧！
110,TEXT_FESGSX001_05443_PEOPLED05443_000_065,好吧，跟你爸爸說一聲，<hex:02100103>我們正準備帶你出去玩呢。
111,TEXT_FESGSX001_05443_PEOPLEC05443_000_066,謝謝你向我們介紹金碟遊樂場的活動！<hex:02100103>要是在遊樂場里碰到了，請你再陪這孩子玩！
112,TEXT_FESGSX001_05443_USOSUKE_000_067,啾啾，啾！
113,TEXT_FESGSX001_05443_USOSUKE_100_067,啾，啾啾！
114,TEXT_FESGSX001_05443_SYSTEM_000_068,獺助興奮地跑開了。<hex:02100103>追上它，為金碟嘉年華進行宣傳。
115,TEXT_FESGSX001_05443_PEOPLEE05443_000_069,這衣服完美包裹住小動物的軀體，卻不會阻礙它活動，<hex:02100103>設計也挺有品味。<hex:02100103>請問這動物為何穿著如此設計精良的衣服？
116,TEXT_FESGSX001_05443_USOSUKE_000_070,啾啾啾、啾！<hex:02100103>啾啾，啾☆
117,TEXT_FESGSX001_05443_PEOPLEE05443_000_071,這動物為何穿著如此設計精良的衣服？<hex:02100103>它好像要和我說什麼？
118,TEXT_FESGSX001_05443_PEOPLEE05443_000_072,原來是金碟遊樂場的活動啊，<hex:02100103>那個遊樂場是戈德伯特老師運營的，<hex:02100103>怪不得連吉祥物的衣服都這麼有品位……
119,TEXT_FESGSX001_05443_PEOPLEE05443_000_073,你這身衣服也不錯，<hex:02100103>坦白說，我這個人對服裝設計有點興趣，<hex:02100103>我去金碟遊樂場能有什麼好玩的？
120,TEXT_FESGSX001_05443_Q3_000_000,要說什麼？
121,TEXT_FESGSX001_05443_A3_000_001,能獲得有個性的衣服
122,TEXT_FESGSX001_05443_A3_000_002,能夠接觸到獨到的感性
123,TEXT_FESGSX001_05443_A3_000_003,可以參加時尚品鑑
124,TEXT_FESGSX001_05443_PEOPLEE05443_000_074,原來如此，我瞭解了。<hex:02100103>以前我對遊樂場沒什麼興趣，<hex:02100103>看來還是有去一趟的價值的。
125,TEXT_FESGSX001_05443_PEOPLEE05443_000_075,這動物的衣服非常合身，<hex:02100103>多虧碰見了你們，我才有可能獲得新的時尚刺激，十分感謝。
126,TEXT_FESGSX001_05443_USOSUKE_000_076,啾！
127,TEXT_FESGSX001_05443_USOSUKE_100_076,啾，啾啾！
128,TEXT_FESGSX001_05443_SYSTEM_000_077,獺助再次興奮地跑開了。<hex:02100103>追上它，為金碟嘉年華進行宣傳。
129,TEXT_FESGSX001_05443_PEOPLEF05443_000_080,這孩子……
130,TEXT_FESGSX001_05443_USOSUKE_000_081,啾啾啾，啾！<hex:02100103>啾啾，啾☆
131,TEXT_FESGSX001_05443_PEOPLEF05443_000_082,莫非是……<hex:02100103>金碟遊樂場有什麼活動？
132,TEXT_FESGSX001_05443_PEOPLEF05443_000_083,都已經到金碟嘉年華的季節了啊！<hex:02100103>最近都沒什麼時間去，<hex:02100103>爲了向戈德伯特先生報恩，也應該去一趟了。
133,TEXT_FESGSX001_05443_Q4_000_000,要說什麼？
134,TEXT_FESGSX001_05443_A4_000_001,報恩？
135,TEXT_FESGSX001_05443_A4_000_002,什麼意思？
136,TEXT_FESGSX001_05443_PEOPLEG05443_000_084,
137,TEXT_FESGSX001_05443_PEOPLEG05443_000_085,
138,TEXT_FESGSX001_05443_PEOPLEG05443_000_086,我們三個以前是阿拉米格的難民，<hex:02100103>來到這邊處處碰釘子，但戈德伯特先生卻雇我們建設遊樂場，<hex:02100103>他是我們的大恩人。
139,TEXT_FESGSX001_05443_PEOPLEF05443_000_087,話說這孩子的衣服是不是<hex:02100103>以金碟遊樂場的吉祥物仙人刺先生為主題設計的啊？
140,TEXT_FESGSX001_05443_USOSUKE_000_088,啾？
141,TEXT_FESGSX001_05443_PEOPLEF05443_000_089,我們喜歡仙人刺先生，<hex:02100103>該說是喜歡他本身，喜歡他裡面的人，還是他的存在方式呢，<hex:02100103>感覺越說越糊塗了……
142,TEXT_FESGSX001_05443_PEOPLEF05443_000_090,金碟遊樂場是在靈災後不久開始建設的，<hex:02100103>當時人們的心情都很低落。
143,TEXT_FESGSX001_05443_PEOPLEF05443_000_091,但有一位上了年紀的拉拉菲爾族工人，<hex:02100103>每天都擺奇怪的姿勢逗大家笑，<hex:02100103>雖然人們視為他為怪人，但有不少工人當時都受到了他的鼓舞。
144,TEXT_FESGSX001_05443_PEOPLEF05443_000_092,在遊樂場竣工后，主管提拔了他，<hex:02100103>你應該也猜到了，他就是初代仙人刺先生。<hex:02100103>我們現在看到他那個姿勢依然會受到鼓舞。
145,TEXT_FESGSX001_05443_PEOPLEF05443_000_093,可能是我多管閒事了，<hex:02100103>我希望你也能像他一樣，為他人帶去歡笑。
146,TEXT_FESGSX001_05443_USOSUKE_000_094,啾，啾！
147,TEXT_FESGSX001_05443_PEOPLEF05443_000_095,哎呀拉著你說了這麼多，耽誤你宣傳了吧？<hex:02100103>我有時間會去金碟遊樂場看看的。
148,TEXT_FESGSX001_05443_USOSUKE_000_096,啾……
149,TEXT_FESGSX001_05443_USOSUKE_000_097,啾、啾啾。
150,TEXT_FESGSX001_05443_SYSTEM_000_098,來生迴廊的宣傳工作已全部完成，獺助似乎要回到黃金廣場。<hex:02100103>追上它，和紫陽對話。
151,TEXT_FESGSX001_05443_OLLIER_000_100,歡迎回來，冒險者。<hex:02100103>紫陽小姐正好也回來了，<hex:02100103>她那邊的宣傳似乎很成功。
152,TEXT_FESGSX001_05443_USOSUKE_100_100,啾……
153,TEXT_FESGSX001_05443_AJISAI_000_101,<hex:022903EB0203>閣下，歡迎回來！<hex:02100103>謝謝您協助獺助進行宣傳！
154,TEXT_FESGSX001_05443_AJISAI_000_102,獺助，你也快謝謝人家……<hex:02100103>怎麼了，你有什麼心事嗎？
155,TEXT_FESGSX001_05443_USOSUKE_000_103,啾啾！<hex:02100103>啾啾啾，啾啾——！
156,TEXT_FESGSX001_05443_AJISAI_000_104,你想學仙人刺先生的姿勢？！<hex:02100103>突然是怎麼了？
157,TEXT_FESGSX001_05443_OLLIER_000_105,看來是宣傳的時候發生了什麼事吧？
158,TEXT_FESGSX001_05443_AJISAI_000_106,原來是這樣……<hex:02100103>獺助也想像仙人刺先生一樣為他人加油打氣啊。
159,TEXT_FESGSX001_05443_USOSUKE_000_107,啾啾！
160,TEXT_FESGSX001_05443_OLLIER_000_108,能有這個意願很好。<hex:02100103>我乾脆去問問老闆，能不能請仙人刺先生的演員指導一下你們吧。
161,TEXT_FESGSX001_05443_OLLIER_000_109,獺助的宣傳效果已經很高了，<hex:02100103>如果它還願意通過努力進一步提升客人們的滿意度，<hex:02100103>那對我們運營方來說簡直是求之不得的好事。
162,TEXT_FESGSX001_05443_USOSUKE_000_110,啾啾，啾！☆
163,TEXT_FESGSX001_05443_AJISAI_000_111,太好了呢，獺助！
164,TEXT_FESGSX001_05443_AJISAI_000_112,多虧了<hex:022903EB0203>閣下幫助我們宣傳，<hex:02100103>才能讓獺助有學習新本領的機會。真的感激不盡！
165,TEXT_FESGSX001_05443_USOSUKE_000_113,啾，啾！
166,TEXT_FESGSX001_05443_OLLIER_000_114,那我們趕緊去金碟遊樂場吧！
167,TEXT_FESGSX001_05443_OLLIER_000_115,對了，我們為冒險者也準備了謝禮，<hex:02100103>有時間還請移步飛空艇搭乘點。
168,TEXT_FESGSX001_05443_OLLIER_000_120,<hex:022903EB0203>，辛苦了。
169,TEXT_FESGSX001_05443_OLLIER_000_121,獺獺後來在仙人刺先生的指導下學會了新動作，<hex:02100103>客人們看得可開心了。
170,TEXT_FESGSX001_05443_OLLIER_000_122,多虧有你的協助，<hex:02100103>這次邀請異國藝人宣傳的嘗試大獲成功。
171,TEXT_FESGSX001_05443_OLLIER_000_123,遊樂場的主管戈德伯特先生提出要親自向你表示感謝。<hex:02100103>請跟我來。
172,TEXT_FESGSX001_05443_GODBERT_000_201,<hex:022903EB0203>閣下！<hex:02100103>歡迎來到金碟遊樂場！
173,TEXT_FESGSX001_05443_GODBERT_000_202,奧利爾都跟我說了，<hex:02100103>您為此次活動宣傳出了不少力，<hex:02100103>宣傳效果肉眼可見，客人絡繹不絕！
174,TEXT_FESGSX001_05443_GODBERT_000_203,我要以嶄新的形式表現我的感謝之意，<hex:02100103>因此為您製作了全新的禮物。
175,TEXT_FESGSX001_05443_GODBERT_000_204,……請看這裡！
176,TEXT_FESGSX001_05443_GODBERT_000_205,這是模仿獺助特製的魔法人偶！<hex:02100103>請你和宣傳時使用的揹包一起收下。
177,TEXT_FESGSX001_05443_GODBERT_000_206,活動的一部分收入將用於保護獺獺的生態環境，<hex:02100103>因此活動辦得越是紅火，就能有越多的資金去幫助獺獺。<hex:02100103>我代表活動的相關人員向您表示感謝。
178,TEXT_FESGSX001_05443_GODBERT_000_207,本設施想要為世界上的所有人帶去笑容，<hex:02100103>因此今後也會舉辦各種各樣的活動。<hex:02100103>也請您有時間常來玩。
179,TEXT_FESGSX001_05443_GODBERT_000_208,金碟遊樂場期待您再次光臨！
180,TEXT_FESGSX001_05443_SYSTEM_000_051,
181,TEXT_FESGSX001_05443_SYSTEM_000_052,
