53,TEXT_KINGKW303_05504_SYSTEM_000_013,在任務「幻境武器的真容」中將獲得當前<hex:020837E3E94509FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF1E><hex:02081AE1E94513FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF01><hex:03><hex:03>特職的武器。<hex:02100103>要以<hex:020837E3E94509FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF1E><hex:02081AE1E94513FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF01><hex:03><hex:03>接受該任務嗎？
54,TEXT_KINGKW303_05504_Q1_000_000,要強化<hex:020837E3E94509FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF1E><hex:02081AE1E94513FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF01><hex:03><hex:03>的武器嗎？
55,TEXT_KINGKW303_05504_A1_000_001,再考慮一下
56,TEXT_KINGKW303_05504_A1_000_002,強化<hex:020837E3E94509FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF1E><hex:02081AE1E94513FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF01><hex:03><hex:03>的武器
57,TEXT_KINGKW303_05504_SYSTEM_000_015,請轉換為與所需武器相應的特職，<hex:02100103>再次和利迪爾賽爾談談。
58,TEXT_KINGKW303_05504_LYDIRCEIL_000_016,那我們就快點開始吧。
59,TEXT_KINGKW303_05504_GEROLT_000_017,我也想趕快開始……<hex:02100103>不過剛剛的試刀讓我注意到一件事，<hex:02100103>我想我們還是再花些功夫比較好。
60,TEXT_KINGKW303_05504_GEROLT_000_018,因為若只是單純地用菜刀切斷幻影，<hex:02100103>武器中的乙太似乎會出現一些偏差。
61,TEXT_KINGKW303_05504_GEROLT_000_019,要想防止這一點，就需要重新打造武器的核心部分，<hex:02100103>將乙太全都凝聚於這一處，<hex:02100103>這樣就能完美地使武器顯露出原本的樣子了。
62,TEXT_KINGKW303_05504_LYDIRCEIL_000_020,是說要強化的武器本身也需要一些準備？<hex:02100103>我明白你的意思了，不過還要再增加工作量啊……
63,TEXT_KINGKW303_05504_GEROLT_000_021,你就不要抱怨了。<hex:02100103>所幸需要的材料已經有眉目了。
64,TEXT_KINGKW303_05504_GEROLT_000_022,你知道調查隊最近新發現的<hex:02280BFF05>Item<hex:F2C7210103>嗎？<hex:02100103>它很適合用來打造武器的核心，而且有3個就足夠了。
65,TEXT_KINGKW303_05504_LYDIRCEIL_000_023,……抱歉又要麻煩你了，<hex:02100103>和羅薇娜商會進行交易應該就能得到<hex:02280BFF05>Item<hex:F2C7210103>。<hex:02100103>湊齊3個之後就請交給多多庫利來處理吧。
66,TEXT_KINGKW303_05504_LYDIRCEIL_000_025,湊齊3個<hex:02280BFF05>Item<hex:F2C7210103>後就請交給多多庫利吧。<hex:02100103>蓋羅爾特肯定是不會自己處理材料的。
67,TEXT_KINGKW303_05504_SYSTEM_000_030,可以在幻境村的爾密娜處交換<hex:02280BFF05>Item<hex:F2C7210103>。
68,TEXT_KINGKW303_05504_GEROLT_000_035,抱歉沒有事先告訴你需要用到礦石，<hex:02100103>因為我在試刀之前也沒想到這一點，<hex:02100103>實在沒辦法啊。
69,TEXT_KINGKW303_05504_BRIGID_000_040,我也認同蓋羅爾特的想法。<hex:02100103>好的工匠是不會忽視任何細節的！
70,TEXT_KINGKW303_05504_DODOKKULI_000_100,要為幻境武器打造新的核心對吧？<hex:02100103>需要3個<hex:02280BFF05>Item<hex:F2C7210103>，你收集齊了嗎？
71,TEXT_KINGKW303_05504_DODOKKULI_000_101,集齊<hex:02280BFF05>Item<hex:F2C7210103>了嗎？<hex:02100103>那就卸下幻境武器一起給我吧
72,TEXT_KINGKW303_05504_SYSTEM_000_102,交納<hex:02280BFF05>Item<hex:F2C7210103>後，<hex:02100103>會開始強化幻境武器。
73,TEXT_KINGKW303_05504_SYSTEM_000_103,強化後，鑲嵌的魔晶石將會消失，<hex:02100103>還請注意。
74,TEXT_KINGKW303_05504_DODOKKULI_000_104,謝謝，有這些就足夠了，我這就開始加工，<hex:02100103>加工好核心後，就可以讓蓋羅爾特組裝在武器上……
75,TEXT_KINGKW303_05504_DODOKKULI_000_105,之後再用幻境菜刀切斷幻影，<hex:02100103>就能讓幻境武器顯露出原本樣子了！
76,TEXT_KINGKW303_05504_GEROLT_000_106,很好，用<hex:02280BFF05>Item<hex:F2C7210103>打造的核心已經組裝在了武器上。<hex:02100103>這下幻影被切斷後乙太的效率也能維持在較高的水準了吧。
77,TEXT_KINGKW303_05504_GEROLT_000_107,是時候使用幻境菜刀來切斷包裹住武器的幻影了！
78,TEXT_KINGKW303_05504_GEROLT_000_108,喝啊啊啊啊啊啊！
79,TEXT_KINGKW303_05504_GEROLT_000_109,成功了！<hex:02100103>強化帶來的提升效果還保持不變，只是剝除了礙事的幻影，<hex:02100103>原本被抑制的效能如今已經完全得到了解放……
80,TEXT_KINGKW303_05504_GEROLT_000_110,這就是幻境武器真正的樣子……<hex:02100103><hex:02280AFF05>Item<hex:E8020103>！
81,TEXT_KINGKW303_05504_GEROLT_000_111,這就是幻境武器真正的樣子……<hex:02100103><hex:02280AFF05>Item<hex:E8020103>與<hex:02100103><hex:02280AFF05>Item<hex:E8030103>！
82,TEXT_KINGKW303_05504_GEROLT_000_112,和我預想的一樣，如今這把武器<hex:02100103>已經成為了勝過之前所有武器的絕品！
83,TEXT_KINGKW303_05504_LYDIRCEIL_000_113,不斷學習古代工匠的技術並積累至今，<hex:02100103>最後還能有將其全部打破的大膽想法……<hex:02100103>真不愧是當代第一名匠，鍛造相關的知識和經驗遠超常人啊！
84,TEXT_KINGKW303_05504_GEROLT_000_114,當代第一名匠啊……
85,TEXT_KINGKW303_05504_GEROLT_000_115,要說使用武器，應該沒有人比你更強了吧。<hex:02100103>要不要乾脆把你的記憶也附加到武器中？
86,TEXT_KINGKW303_05504_GEROLT_000_116,沒聽明白嗎？我是說這把幻境武器還能變得更強哦！<hex:02100103>既然已經強化到這個階段了，不如干脆再徹底點吧！
87,TEXT_KINGKW303_05504_SYSTEM_000_117,今後可以在幻境村的多多庫利處，<hex:02100103>用<hex:02280BFF05>Item<hex:F2C7210103>強化不同職業的幻境武器。
